,deposit_id,deposit_name,url
631,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
632,Mf00243,,https://mrdata.usgs.gov/deposit/json/W-Mf00243
633,Mf00576,,https://mrdata.usgs.gov/deposit/json/W-Mf00576
634,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
635,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
636,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
637,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
638,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
639,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
640,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
641,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
642,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
643,Mf00567,,https://mrdata.usgs.gov/deposit/json/W-Mf00567
644,Mf00568,,https://mrdata.usgs.gov/deposit/json/W-Mf00568
645,Mf00564,,https://mrdata.usgs.gov/deposit/json/W-Mf00564
646,Mf00561,,https://mrdata.usgs.gov/deposit/json/W-Mf00561
647,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
648,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
649,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
650,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
651,Mr00132,,https://mrdata.usgs.gov/deposit/json/W-Mr00132
652,Mf00466,,https://mrdata.usgs.gov/deposit/json/W-Mf00466
653,Mf00466,,https://mrdata.usgs.gov/deposit/json/W-Mf00466
654,Mf00466,,https://mrdata.usgs.gov/deposit/json/W-Mf00466
655,Mf00466,,https://mrdata.usgs.gov/deposit/json/W-Mf00466
656,Mf00286,,https://mrdata.usgs.gov/deposit/json/W-Mf00286
657,Mf00467,,https://mrdata.usgs.gov/deposit/json/W-Mf00467
