,deposit_id,deposit_name,url
392,Mo00515,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00515
393,Mo00517,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00517
394,Mo00517,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00517
395,Mo00517,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00517
396,Mo00725,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00725
397,Mo00726,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00726
398,Mo00727,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00727
399,Mo00728,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00728
400,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
401,Mr00142,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00142
402,Mr00142,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00142
403,Mo00510,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00510
404,Mo00511,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00511
405,Mo00462,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00462
406,Mo00514,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00514
407,Mo00710,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00710
408,Mo00710,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00710
409,Mo00513,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00513
