,deposit_id,deposit_name,latitude,longitude,deposit_model,url
409,601,,23.0,74.416667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=601
410,602,,22.966667,74.416667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=602
411,603,,22.95,74.416667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=603
412,605,,22.966667,74.433333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=605
413,606,,22.933333,74.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=606
414,607,,22.95,74.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=607
415,612,,26.2,71.1,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=612
416,613,,24.883333,74.916667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=613
417,615,,23.2,74.216667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=615
418,616,,25.25,74.133333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=616
419,617,,23.183333,74.15,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=617
420,618,,27.3,76.6,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=618
421,619,,27.883333,76.366667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=619
422,620,,27.4,77.0,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=620
423,621,,26.3,70.8,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=621
424,622,,26.4,71.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=622
425,626,,24.5,73.733333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=626
426,627,,24.466667,73.833333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=627
427,629,,24.566667,73.766667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=629
428,630,,24.55,73.783333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=630
429,632,,24.55,73.796667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=632
430,639,,23.5,74.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=639
431,649,,29.812222,78.596667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=649
432,650,,29.591667,80.172222,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=650
433,676,,39.333333,44.833333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=676
434,677,,31.805,55.585,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=677
435,678,,36.0,51.5,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=678
436,679,,36.0,51.5,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=679
437,680,,32.4666666666667,49.8,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=680
438,681,,36.4,48.833333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=681
439,682,,30.566667,50.3,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=682
440,683,,30.8333333333333,51.0666666666667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=683
441,684,,36.666667,48.483333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=684
442,685,Marbat,33.666667,40.283333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=685
443,686,Traibeel,32.41667,39.06667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=686
444,687,Akashat,33.8,40.11667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=687
445,688,Ga'ara Area,33.75,40.0,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=688
446,690,,53.05,-9.283333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=690
447,692,,31.21667,35.05,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=692
448,693,,30.86667,34.98333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=693
449,694,,30.63333,35.116677,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=694
450,695,,30.616667,35.183333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=695
451,697,,30.43333,34.9,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=697
452,700,,30.18333,34.96667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=700
453,701,,30.83333,35.05,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=701
454,702,,30.95,35.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=702
455,705,Makhtesh Mine,30.55,34.85,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=705
456,706,Makhtesh Qatan,30.866667,35.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=706
457,707,Nahal Zin,30.95,35.31667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=707
458,708,Oron,30.866667,35.983333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=708
459,709,Arad Mine,31.1166666666667,35.1833333333333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=709
460,712,,36.8,14.7,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=712
461,713,,29.966667,37.016667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=713
462,714,,29.75,35.9,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=714
463,716,El Abyad,30.9,36.0,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=716
464,717,El Hassa,30.833333,36.0,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=717
465,718,Esh Shidiya,29.8,36.2,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=718
466,719,,29.75,36.45,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=719
467,720,Ruseifa (Rusayfah),32.0,36.033333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=720
468,721,,32.016667,35.766667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=721
